20006,0,391,5,0,5,1,5,1,4,1
20004,1,402,7,1,6,1,7,2,5,1
20002,1,885,6,0,6,1,6,1,5,1
20004,2,553,8,0,8,3,8,3,5,1
20002,0,774,6,0,6,1,6,1,5,1
20004,0,491,7,0,7,2,7,2,5,1
20003,1,1961,6,1,5,1,6,2,4,1
20007,1,292,7,0,7,2,7,2,5,1
20007,0,611,8,0,8,3,8,3,5,1
20001,0,1542,14,0,14,1,14,1,13,1
20006,1,616,12,0,12,6,12,6,7,1
20000,2,3914,17,4,13,0,17,4,15,1
20002,2,900,5,0,5,0,5,0,5,1
20008,1,1419,15,4,11,1,15,5,11,1
20007,2,3020,15,3,12,4,15,7,10,1
20006,2,1060,12,5,7,0,12,5,8,1
20000,0,4776,9,0,9,1,9,1,8,1
20008,0,6214,26,2,24,5,26,7,20,1
20008,2,2107,22,7,15,3,22,10,14,1
20003,0,9832,38,14,24,5,38,19,26,1
20004,3,1081,15,3,12,3,15,6,11,1
20002,3,1341,13,4,9,1,13,5,9,1
20007,3,851,16,3,13,6,16,9,9,1
20009,0,11807,76,21,55,11,76,32,50,0
20009,1,17325,72,17,55,10,72,27,50,0
20003,2,9459,48,18,30,9,48,27,28,1
20001,1,13094,66,10,56,13,66,23,50,0
20009,2,11611,72,22,50,6,72,28,50,0
20005,2,1931,15,0,15,2,15,2,13,1
20005,1,7483,99,50,49,14,99,64,50,0
20008,3,3448,28,11,17,2,28,13,17,1
20004,4,317,8,1,7,2,8,3,5,1
20000,3,5190,37,8,29,8,37,16,25,1
20005,0,3403,53,20,33,7,53,27,30,1
20000,1,15256,76,30,46,6,76,36,50,0
20003,3,2661,25,16,9,0,25,16,13,1
20001,2,12247,46,2,44,7,46,9,39,1
20006,3,1399,25,8,17,6,25,14,14,1
20002,4,1037,10,3,7,1,10,4,7,1
20007,4,1274,16,6,10,3,16,9,9,1
20006,4,1138,12,0,12,5,12,5,8,1
20001,3,3130,13,0,13,0,13,0,13,1
20009,3,15615,66,14,52,7,66,21,50,0
20003,4,10244,26,9,17,1,26,10,20,1
20001,4,3632,22,3,19,1,22,4,19,1
20000,4,4778,45,8,37,10,45,18,31,1
20008,4,7228,66,16,50,13,66,29,43,1
20005,3,11255,83,25,58,19,83,44,50,0
20009,4,15736,79,22,57,13,79,35,50,0
20005,4,11137,100,43,57,26,100,69,50,0
