0,2,1330,5,0,5,0,5,0,5,1
0,0,1388,5,0,5,0,5,0,5,1
0,1,1254,5,0,5,0,5,0,5,1
20004,0,1701,7,0,7,2,7,2,5,1
3,0,3093,8,0,8,3,8,3,5,1
20004,1,1574,14,5,9,2,14,7,8,1
20006,2,1469,19,8,11,4,19,12,9,1
20006,1,2499,17,4,13,6,17,10,8,1
20008,2,4455,19,7,12,0,19,7,13,1
20006,0,3031,16,10,6,0,16,10,7,1
6,0,21612,50,10,40,0,50,10,50,0
3,1,2522,21,0,21,14,21,14,8,1
20001,0,100000,0,0,0,0,0,0,50,0
20001,1,100000,0,0,0,0,0,0,50,0
6,1,26010,46,4,42,2,46,6,50,0
6,2,28460,40,0,40,0,40,0,50,0
9,1,100000,0,0,0,0,0,0,50,0
9,0,100000,0,0,0,0,0,0,50,0
20001,2,100000,0,0,0,0,0,0,50,0
3,3,3029,13,2,11,6,13,8,6,1
20002,1,30078,47,2,45,5,47,7,50,0
20004,2,4489,34,6,28,16,34,22,14,1
20008,1,6310,53,25,28,10,53,35,22,1
20006,3,1215,16,6,10,4,16,10,7,1
3,2,6115,46,6,40,29,46,35,16,1
20005,1,29102,73,17,56,12,73,29,50,1
20008,3,3737,27,9,18,4,27,13,16,1
9,2,100000,0,0,0,0,0,0,50,0
20005,2,17842,51,12,39,10,51,22,31,1
20005,0,31797,89,39,50,9,89,48,50,1
20002,0,30687,58,8,50,10,58,18,50,0
20002,2,30587,52,8,44,4,52,12,50,0
20004,3,2258,18,5,13,7,18,12,7,1
20001,3,100000,0,0,0,0,0,0,50,0
3,4,2538,5,0,5,0,5,0,5,1
6,3,31992,44,4,40,0,44,4,50,0
0,3,7673,47,13,34,16,47,29,22,1
9,3,100000,0,0,0,0,0,0,50,0
20008,0,19101,99,45,54,13,99,58,50,0
0,4,2779,26,15,11,0,26,15,14,1
10,1,22145,120,66,54,26,120,92,42,1
20006,4,1368,7,3,4,0,7,3,4,1
20000,1,37167,110,45,65,30,110,75,50,0
10,0,26483,129,78,51,23,129,101,44,1
10,3,14631,79,53,26,9,79,62,28,1
20002,3,25007,64,22,42,4,64,26,50,0
20004,4,2958,5,0,5,0,5,0,5,1
20005,3,31549,85,21,64,20,85,41,50,0
10,2,28379,154,87,67,37,154,124,50,0
20000,0,38976,103,28,75,39,103,67,50,0
1,0,15256,153,118,35,10,153,128,50,0
10,4,13109,57,26,31,18,57,44,20,1
6,4,28222,42,0,42,2,42,2,50,0
20001,4,100000,0,0,0,0,0,0,50,0
9,4,26687,7,0,7,0,7,0,18,1
20005,4,29469,43,12,31,1,43,13,35,1
1,1,20406,147,108,39,13,147,121,50,0
8,1,11937,247,247,0,0,247,247,50,0
1,2,14278,156,114,42,17,156,131,50,0
20000,3,33481,107,32,75,39,107,71,50,0
20008,4,12700,75,34,41,13,75,47,34,1
20002,4,25018,73,14,59,19,73,33,50,0
8,2,11762,249,249,0,0,249,249,50,0
8,0,11866,249,249,0,0,249,249,50,0
1,3,16113,151,118,33,8,151,126,50,0
5,0,10975,174,83,91,66,174,149,50,0
20003,2,13454,203,15,188,184,203,199,44,1
2,1,22897,238,238,0,0,238,238,50,0
2,2,18620,248,248,0,0,248,248,50,0
20000,4,37155,95,35,60,28,95,63,50,0
20003,0,9562,191,7,184,180,191,187,41,1
5,2,10913,168,92,76,52,168,144,50,0
5,1,12459,170,85,85,60,170,145,50,0
2,0,19679,246,246,0,0,246,246,50,0
7,1,8038,248,180,68,68,248,248,50,0
20003,1,14024,246,17,229,229,246,246,50,0
8,3,11512,249,249,0,0,249,249,50,0
2,3,17783,250,250,0,0,250,250,50,0
7,2,5847,250,203,47,47,250,250,50,0
7,0,10295,243,174,69,69,243,243,50,0
5,3,9047,174,107,67,42,174,149,50,0
1,4,13722,152,113,39,14,152,127,50,0
20009,1,22883,248,248,0,0,248,248,50,0
8,4,10963,250,250,0,0,250,250,50,0
2,4,19314,247,247,0,0,247,247,50,0
7,3,6209,250,192,58,58,250,250,50,0
20003,3,14785,248,12,236,236,248,248,50,0
20009,2,25093,243,243,0,0,243,243,50,0
20007,0,25295,243,0,243,243,243,243,50,0
20009,0,26025,248,248,0,0,248,248,50,0
20007,1,21860,250,0,250,250,250,250,50,0
20009,3,20888,250,250,0,0,250,250,50,0
20007,2,28963,237,0,237,237,237,237,50,0
20007,3,24991,241,0,241,241,241,241,50,0
5,4,9533,178,99,79,55,178,154,50,0
20003,4,11565,250,12,238,238,250,250,50,0
20009,4,24225,248,248,0,0,248,248,50,0
20007,4,24830,246,0,246,246,246,246,50,0
7,4,9935,242,168,74,74,242,242,50,0
