8,0,1139,5,1,4,0,5,1,4,1
20006,0,936,7,3,4,0,7,3,4,1
20002,1,1091,5,0,5,0,5,0,5,1
20003,1,2244,8,2,6,2,8,4,4,1
20004,0,891,5,0,5,0,5,0,5,1
7,1,1215,10,2,8,4,10,6,4,1
20000,1,2032,9,1,8,0,9,1,8,1
2,0,1382,10,5,5,0,10,5,6,1
20008,0,4983,10,0,10,0,10,0,10,1
20000,0,2172,8,0,8,0,8,0,8,1
20007,1,1765,16,5,11,3,16,8,9,1
1,1,686,7,0,7,3,7,3,4,1
9,0,8243,18,1,17,6,18,7,12,1
20005,1,3223,22,8,14,1,22,9,13,1
7,0,1597,6,1,5,1,6,2,4,1
20001,0,5458,22,5,17,0,22,5,18,1
6,1,5895,22,5,17,1,22,6,17,1
2,1,805,7,1,6,2,7,3,4,1
20003,0,7933,22,5,17,6,22,11,14,1
3,1,2645,27,9,18,6,27,15,14,1
20002,0,6583,34,12,22,5,34,17,20,1
3,0,2814,27,4,23,12,27,16,13,1
5,1,1421,9,0,9,2,9,2,7,1
20008,1,2647,12,1,11,1,12,2,10,1
1,0,797,4,0,4,0,4,0,4,1
20007,0,4861,38,20,18,6,38,26,16,1
3,2,850,8,2,6,1,8,3,5,1
8,1,2828,22,12,10,2,22,14,10,1
8,2,1532,4,0,4,0,4,0,4,1
1,2,602,4,0,4,0,4,0,4,1
20002,2,1268,5,0,5,0,5,0,5,1
20005,0,6313,55,29,26,5,55,34,26,1
6,2,2672,10,0,10,1,10,1,9,1
20009,1,21200,86,35,51,5,86,40,50,0
9,2,7754,10,1,9,1,10,2,9,1
20005,2,3606,21,5,16,3,21,8,13,1
20001,1,12670,56,9,47,9,56,18,41,1
9,1,29952,87,19,68,29,87,48,47,1
20009,2,17554,58,19,39,2,58,21,41,1
6,0,21184,76,15,61,17,76,32,50,1
20008,2,3459,11,0,11,1,11,1,10,1
20004,1,4578,5,0,5,0,5,0,5,1
20004,2,721,5,0,5,0,5,0,5,1
2,3,2681,4,0,4,0,4,0,4,1
20004,3,674,5,0,5,0,5,0,5,1
20009,0,20090,66,22,44,5,66,27,43,1
10,1,11530,69,26,43,15,69,41,34,1
2,2,2138,13,5,8,2,13,7,7,1
7,2,2166,17,1,16,9,17,10,8,1
20003,2,4804,14,5,9,2,14,7,8,1
10,2,3284,23,8,15,6,23,14,11,1
20007,2,883,6,1,5,0,6,1,5,1
20006,1,2241,7,0,7,3,7,3,4,1
20000,2,3225,20,4,16,4,20,8,13,1
9,3,2912,10,1,9,2,10,3,7,1
20000,3,3596,12,4,8,0,12,4,8,1
20007,3,1429,14,4,10,3,14,7,8,1
20006,3,1200,8,2,6,2,8,4,4,1
20007,4,757,6,0,6,1,6,1,5,1
7,3,1010,8,1,7,3,8,4,4,1
20008,3,3429,21,9,12,1,21,10,12,1
20006,2,1813,21,1,20,11,21,12,11,1
20001,3,3618,14,0,14,1,14,1,13,1
3,3,2111,15,3,12,3,15,6,10,1
20003,3,2446,4,0,4,0,4,0,4,1
0,0,19218,175,102,73,44,175,146,50,0
20009,4,4634,22,2,20,4,22,6,16,1
2,4,1123,8,0,8,4,8,4,4,1
20000,4,2156,9,1,8,0,9,1,8,1
5,0,1382,9,0,9,2,9,2,7,1
8,3,8427,47,26,21,6,47,32,20,1
6,3,9923,31,11,20,0,31,11,23,1
20004,4,577,5,0,5,0,5,0,5,1
20001,2,6097,31,5,26,3,31,8,24,1
20002,3,959,7,0,7,2,7,2,5,1
7,4,1352,9,1,8,4,9,5,4,1
10,0,2593,17,3,14,6,17,9,9,1
20002,4,2625,15,6,9,0,15,6,10,1
5,4,2067,7,0,7,0,7,0,7,1
20003,4,4949,11,4,7,0,11,4,8,1
3,4,1904,20,9,11,1,20,10,12,1
0,1,19330,183,95,88,63,183,158,50,0
1,4,629,5,1,4,0,5,1,4,1
8,4,1171,4,0,4,0,4,0,4,1
20009,3,18663,78,26,52,7,78,33,50,0
10,4,1579,10,2,8,2,10,4,6,1
20006,4,688,5,1,4,0,5,1,4,1
9,4,6650,20,10,10,1,20,11,11,1
20001,4,10077,33,5,28,1,33,6,29,1
1,3,3402,37,13,24,13,37,26,15,1
6,4,8993,48,14,34,7,48,21,30,1
20005,4,6714,71,32,39,14,71,46,32,1
20005,3,12615,130,83,47,13,130,96,50,0
20008,4,5992,36,13,23,6,36,19,19,1
0,2,21602,195,105,90,62,195,167,50,0
5,2,1669,15,5,10,1,15,6,10,1
0,3,21545,184,105,79,54,184,159,50,0
5,3,1777,24,11,13,1,24,12,14,1
10,3,1499,9,2,7,1,9,3,6,1
0,4,18453,190,99,91,66,190,165,50,0
