2,0,873,4,0,4,0,4,0,4,1
20002,0,1496,6,0,6,1,6,1,5,1
20006,0,1284,5,0,5,1,5,1,4,1
7,2,1149,6,2,4,0,6,2,4,1
1,0,737,5,0,5,1,5,1,4,1
20006,2,1371,4,0,4,0,4,0,4,1
8,1,1100,8,0,8,4,8,4,4,1
20002,1,1278,7,0,7,2,7,2,5,1
8,2,1264,8,2,6,2,8,4,4,1
5,0,983,8,0,8,1,8,1,7,1
20002,2,1221,7,2,5,0,7,2,5,1
20006,1,1239,6,0,6,2,6,2,4,1
20004,2,551,6,1,5,0,6,1,5,1
20007,2,980,6,0,6,1,6,1,5,1
20000,1,1938,11,2,9,1,11,3,8,1
7,0,1217,8,2,6,2,8,4,4,1
5,1,1174,9,0,9,2,9,2,7,1
20004,0,1120,6,0,6,1,6,1,5,1
3,1,1294,6,0,6,1,6,1,5,1
20008,2,3242,11,0,11,1,11,1,10,1
20008,0,3286,12,0,12,2,12,2,10,1
7,1,1354,8,1,7,3,8,4,4,1
2,1,1345,13,5,8,3,13,8,6,1
8,0,1106,11,0,11,7,11,7,4,1
8,3,1044,4,0,4,0,4,0,4,1
20000,0,3793,8,0,8,0,8,0,8,1
10,2,2602,17,3,14,8,17,11,6,1
20003,3,1501,7,2,5,1,7,3,4,1
20007,3,956,5,0,5,0,5,0,5,1
3,2,2454,19,10,9,1,19,11,10,1
20003,1,2302,16,8,8,2,16,10,7,1
2,3,2717,5,0,5,1,5,1,4,1
1,3,729,8,2,6,2,8,4,4,1
10,1,4974,15,6,9,0,15,6,11,1
9,1,8230,17,0,17,9,17,9,10,1
10,3,3704,8,1,7,1,8,2,6,1
2,2,2041,19,6,13,6,19,12,8,1
20006,3,1393,14,7,7,2,14,9,6,1
3,0,2192,16,0,16,7,16,7,10,1
5,3,1409,9,1,8,1,9,2,7,1
20008,1,3427,24,6,18,5,24,11,14,1
10,0,3123,23,6,17,6,23,12,12,1
20001,2,5261,15,0,15,2,15,2,13,1
20006,4,827,5,0,5,1,5,1,4,1
6,1,6554,25,6,19,4,25,10,16,1
20007,0,1587,18,5,13,5,18,10,9,1
20003,2,7619,24,7,17,6,24,13,14,1
20002,3,2007,12,5,7,1,12,6,7,1
7,4,871,6,1,5,1,6,2,4,1
20004,1,2156,29,17,12,0,29,17,15,1
20000,3,4271,20,7,13,1,20,8,13,1
1,1,3746,24,7,17,11,24,18,9,1
5,2,5206,19,0,19,6,19,6,14,1
20000,4,2693,11,3,8,0,11,3,8,1
9,3,10165,23,8,15,3,23,11,14,1
20004,4,708,12,3,9,4,12,7,5,1
20007,4,993,8,3,5,0,8,3,5,1
9,0,14988,32,6,26,8,32,14,21,1
20003,4,2919,10,5,5,0,10,5,6,1
10,4,3000,21,8,13,7,21,15,8,1
20001,3,3658,20,6,14,0,20,6,15,1
20001,1,11699,44,11,33,5,44,16,31,1
1,4,832,11,1,10,6,11,7,4,1
5,4,1420,7,0,7,0,7,0,7,1
20008,4,3102,13,2,11,1,13,3,10,1
20007,1,4130,31,11,20,11,31,22,13,1
20002,4,2500,17,1,16,7,17,8,10,1
2,4,2026,21,5,16,8,21,13,10,1
20008,3,3454,29,10,19,6,29,16,15,1
9,4,9729,22,1,21,12,22,13,12,1
7,3,3944,29,11,18,9,29,20,12,1
3,4,1524,18,5,13,6,18,11,8,1
20003,0,14815,40,16,24,6,40,22,23,1
3,3,3823,33,12,21,6,33,18,18,1
20000,2,8436,53,19,34,8,53,27,31,1
1,2,3988,53,26,27,15,53,41,18,1
20004,3,4781,34,10,24,10,34,20,17,1
20001,0,12776,67,13,54,17,67,30,41,1
8,4,6223,32,13,19,8,32,21,15,1
6,2,18838,67,21,46,12,67,33,38,1
6,4,14279,45,14,31,3,45,17,32,1
20009,3,20544,71,22,49,7,71,29,45,1
9,2,25810,71,16,55,22,71,38,38,1
20009,0,25124,91,42,49,5,91,47,50,0
20009,2,23586,85,39,46,3,85,42,50,0
6,0,24407,77,28,49,7,77,35,50,0
20009,1,29288,86,33,53,8,86,41,50,0
20009,4,19072,83,30,53,9,83,39,50,0
20005,2,14839,111,53,58,18,111,71,50,1
6,3,24977,81,37,44,2,81,39,50,0
20005,0,13591,117,45,72,32,117,77,50,0
20005,1,17352,126,72,54,19,126,91,50,0
20001,4,15117,80,27,53,17,80,44,45,1
20005,3,17374,130,56,74,34,130,90,50,0
20005,4,13435,124,53,71,32,124,85,50,0
0,2,18634,186,99,87,65,186,164,50,0
0,1,20362,198,98,100,77,198,175,50,0
0,3,17593,198,95,103,80,198,175,50,0
0,0,20115,199,103,96,72,199,175,50,0
0,4,21000,193,101,92,69,193,170,50,0
