20003,0,2126,4,0,4,0,4,0,4,1
7,0,251,4,0,4,0,4,0,4,1
5261,1,688,4,0,4,0,4,0,4,1
6140,0,267,5,1,4,0,5,1,4,1
20006,1,428,4,0,4,0,4,0,4,1
6014,0,474,7,1,6,1,7,2,5,1
5379,1,206,9,0,9,4,9,4,5,1
2,1,267,5,0,5,1,5,1,4,1
5880,0,437,6,0,6,1,6,1,5,1
7,1,223,9,1,8,4,9,5,4,1
5772,0,583,11,0,11,3,11,3,8,1
3,0,356,6,1,5,0,6,1,5,1
2,0,2288,4,0,4,0,4,0,4,1
5255,1,992,10,1,9,0,10,1,9,1
5379,0,345,9,0,9,4,9,4,5,1
5877,0,448,11,5,6,1,11,6,6,1
5755,0,3010,9,0,9,3,9,3,6,1
5262,1,531,14,2,12,4,14,6,8,1
5261,0,909,15,7,8,1,15,8,8,1
5771,1,431,11,2,9,2,11,4,7,1
5627,1,2414,8,0,8,0,8,0,8,1
5767,0,1967,21,8,13,1,21,9,13,1
5629,1,522,19,7,12,3,19,10,10,1
5000,0,667,14,0,14,5,14,5,9,1
6131,0,726,15,6,9,1,15,7,9,1
5269,1,1731,25,13,12,0,25,13,14,1
5255,0,1878,18,7,11,0,18,7,12,1
20006,0,928,17,6,11,4,17,10,8,1
5250,0,406,5,0,5,0,5,0,5,1
6131,1,2768,20,2,18,8,20,10,11,1
6134,0,965,19,2,17,0,19,2,17,1
6142,0,473,4,0,4,0,4,0,4,1
6014,1,1553,21,10,11,3,21,13,10,1
20007,1,734,21,0,21,12,21,12,10,1
5375,1,188,9,1,8,3,9,4,5,1
5763,1,846,8,1,7,3,8,4,4,1
20002,1,513,6,0,6,1,6,1,5,1
6135,1,944,16,0,16,5,16,5,12,1
5772,1,1191,25,6,19,6,25,12,15,1
5130,0,3027,23,4,19,4,23,8,16,1
5771,0,766,9,2,7,0,9,2,7,1
6137,0,1926,18,5,13,1,18,6,12,1
20005,0,1261,37,15,22,5,37,20,20,1
5626,0,4687,37,13,24,0,37,13,27,1
5629,0,904,32,12,20,10,32,22,13,1
20007,0,722,27,10,17,7,27,17,13,1
5758,0,1227,19,8,11,1,19,9,11,1
6141,1,3234,33,4,29,13,33,17,18,1
5631,1,808,14,0,14,7,14,7,8,1
5270,0,2783,24,10,14,0,24,10,17,1
5126,0,1714,41,5,36,4,41,9,33,1
5631,0,452,6,0,6,2,6,2,4,1
6130,1,572,16,5,11,1,16,6,11,1
5134,1,2590,9,0,9,1,9,1,9,1
6129,1,506,13,4,9,2,13,6,7,1
6006,1,604,10,2,8,4,10,6,4,1
6128,1,414,12,0,12,3,12,3,9,1
5759,1,2517,14,1,13,1,14,2,12,1
20002,0,740,10,3,7,2,10,5,5,1
6144,0,425,9,0,9,2,9,2,7,1
5759,0,8985,30,7,23,2,30,9,23,1
20003,1,11608,41,14,27,8,41,22,24,1
5262,0,6896,45,14,31,5,45,19,29,1
6011,0,1762,43,15,28,16,43,31,16,1
5272,1,1668,31,9,22,0,31,9,23,1
5876,0,1313,22,5,17,0,22,5,18,1
6130,0,552,14,1,13,4,14,5,9,1
6141,0,3486,54,20,34,16,54,36,24,1
5758,1,6954,49,29,20,1,49,30,24,1
5,0,1226,24,3,21,8,24,11,14,1
5767,1,4907,54,13,41,15,54,28,29,1
5126,1,2698,60,5,55,7,60,12,50,0
5881,0,653,19,3,16,1,19,4,15,1
5501,1,3160,12,3,9,2,12,5,8,1
6135,0,5848,41,14,27,5,41,19,27,1
5257,0,3718,63,11,52,35,63,46,25,1
6144,1,869,8,1,7,0,8,1,7,1
6128,0,2340,12,0,12,3,12,3,9,1
5253,1,1757,35,2,33,7,35,9,27,1
5269,0,3846,73,28,45,10,73,38,41,1
5135,0,922,10,1,9,1,10,2,8,1
5764,0,4797,15,5,10,3,15,8,8,1
6010,0,9479,50,27,23,5,50,32,22,1
5751,0,4644,13,1,12,5,13,6,8,1
5381,1,1287,25,5,20,6,25,11,16,1
5252,0,302,9,0,9,5,9,5,4,1
6006,0,831,8,0,8,4,8,4,4,1
5127,0,1089,23,10,13,4,23,14,11,1
5135,1,1333,30,13,17,1,30,14,18,1
5879,0,4026,47,16,31,3,47,19,31,1
5127,1,853,26,12,14,4,26,16,12,1
5762,0,6079,57,34,23,1,57,35,29,1
5270,1,569,25,2,23,14,25,16,10,1
5134,0,4180,57,21,36,9,57,30,33,1
5125,1,8930,44,22,22,6,44,28,20,1
6142,1,983,19,10,9,1,19,11,10,1
6132,0,6127,25,8,17,4,25,12,16,1
6136,1,1131,37,14,23,6,37,20,19,1
5764,1,7260,9,0,9,0,9,0,11,1
5125,0,6013,30,5,25,12,30,17,15,1
5884,0,5029,83,47,36,7,83,54,38,1
5882,0,317,6,0,6,2,6,2,4,1
5258,1,5067,9,2,7,2,9,4,6,1
5883,0,20922,79,19,60,17,79,36,50,0
5756,0,5045,71,26,45,0,71,26,50,0
5887,1,20677,28,12,16,3,28,15,23,1
5630,0,11638,108,29,79,46,108,75,44,1
20001,0,2940,25,5,20,3,25,8,19,1
5627,0,6019,70,19,51,22,70,41,35,1
5887,0,4487,23,7,16,8,23,15,11,1
6013,0,5703,128,103,25,6,128,109,37,1
5756,1,5672,70,16,54,9,70,25,50,0
5630,1,7342,125,37,88,49,125,86,50,0
5881,1,2410,37,10,27,7,37,17,21,1
5501,0,2104,21,10,11,2,21,12,11,1
8,0,526,7,0,7,3,7,3,4,1
3,1,1941,27,5,22,9,27,14,15,1
