60075,0,3491,8,0,8,1,8,1,7,1
60035,0,3672,11,0,11,0,11,0,11,1
60030,0,4918,9,2,7,0,9,2,7,1
60025,0,3880,10,0,10,1,10,1,9,1
60060,0,4742,10,0,10,4,10,4,6,1
60010,1,4758,12,0,12,1,12,1,11,1
60070,0,6585,11,1,10,2,11,3,9,1
60087,0,2411,10,0,10,1,10,1,9,1
60008,1,3295,7,1,6,0,7,1,6,1
60033,1,6449,11,0,11,3,11,3,9,1
60048,1,5377,12,0,12,3,12,3,9,1
60081,0,2027,14,1,13,3,14,4,10,1
60051,1,4062,15,3,12,3,15,6,9,1
60051,0,7113,18,0,18,5,18,5,15,1
60096,0,4650,15,2,13,2,15,4,11,1
60066,1,9740,23,5,18,2,23,7,17,1
60060,1,7504,18,6,12,2,18,8,11,1
60005,1,4185,24,5,19,4,24,9,16,1
60084,0,7379,28,5,23,5,28,10,19,1
60057,1,5814,16,5,11,0,16,5,13,1
60042,1,8789,15,3,12,0,15,3,12,1
60021,0,7586,15,3,12,1,15,4,11,1
60054,1,7133,20,0,20,1,20,1,19,1
60036,0,9110,27,7,20,5,27,12,18,1
60099,0,8077,26,3,23,5,26,8,19,1
60093,0,6713,30,10,20,2,30,12,20,1
60015,0,4088,26,0,26,9,26,9,18,1
60015,1,8253,33,10,23,1,33,11,24,1
60055,1,2529,8,0,8,1,8,1,7,1
60028,0,12926,40,19,21,2,40,21,22,1
60024,1,6458,34,5,29,11,34,16,20,1
60042,0,9509,40,16,24,0,40,16,26,1
60052,1,6011,10,0,10,1,10,1,9,1
60018,0,7882,32,4,28,6,32,10,24,1
60027,1,9785,30,6,24,2,30,8,23,1
60000,0,15896,34,8,26,4,34,12,24,1
60052,0,6347,19,4,15,4,19,8,12,1
60074,0,22299,56,12,44,1,56,13,50,0
60072,1,8271,49,18,31,1,49,19,32,1
60045,1,9447,38,4,34,10,38,14,27,1
60018,1,10232,46,4,42,18,46,22,27,1
60030,1,14790,39,11,28,10,39,21,21,1
60036,1,20892,45,12,33,8,45,20,31,1
60016,1,4527,13,5,8,0,13,5,9,1
60067,0,11465,44,16,28,5,44,21,26,1
60078,0,17159,50,1,49,33,50,34,22,1
60019,0,2437,11,0,11,4,11,4,7,1
60048,0,21068,51,13,38,16,51,29,28,1
60012,1,11016,55,16,39,11,55,27,32,1
60000,1,11347,18,2,16,3,18,5,15,1
60053,0,4904,7,0,7,0,7,0,7,1
60021,1,18029,50,7,43,10,50,17,37,1
60045,0,14815,62,15,47,10,62,25,42,1
60003,0,19159,78,32,46,1,78,33,50,0
60071,0,21082,69,14,55,9,69,23,50,0
60097,0,89509,24,15,9,1,24,16,50,0
60090,0,37009,77,18,59,20,77,38,50,0
60054,0,14074,72,12,60,14,72,26,50,0
60028,1,6026,14,3,11,3,14,6,8,1
60069,1,60078,59,13,46,11,59,24,50,0
60032,0,23025,68,17,51,6,68,23,50,0
60025,1,4502,26,10,16,2,26,12,15,1
60058,1,11543,38,3,35,12,38,15,25,1
60049,1,23001,46,10,36,15,46,25,26,1
60029,0,4154,24,3,21,7,24,10,15,1
60012,0,11546,61,21,40,9,61,30,36,1
60019,1,4157,20,5,15,5,20,10,11,1
60061,0,22702,69,20,49,6,69,26,50,0
60063,1,18032,77,25,52,5,77,30,50,0
