60057,0,597,10,0,10,3,10,3,7,1
60008,1,262,9,0,9,3,9,3,6,1
60060,0,2618,13,5,8,0,13,5,9,1
60096,0,369,11,0,11,0,11,0,11,1
60020,1,2423,13,1,12,1,13,2,11,1
60027,0,943,16,3,13,1,16,4,12,1
60093,0,514,19,5,14,0,19,5,15,1
60042,0,1845,14,1,13,1,14,2,12,1
60032,1,1005,16,2,14,0,16,2,14,1
60018,0,4309,15,5,10,1,15,6,9,1
60084,0,4694,21,0,21,3,21,3,19,1
60033,0,2351,17,0,17,6,17,6,12,1
60011,1,1802,20,0,20,3,20,3,17,1
60062,1,1344,28,7,21,0,28,7,22,1
60021,0,3171,22,6,16,1,22,7,16,1
60024,0,806,29,10,19,3,29,13,18,1
60099,0,3229,26,5,21,4,26,9,18,1
60039,0,431,25,9,16,3,25,12,15,1
60028,0,1552,12,3,9,1,12,4,8,1
60021,1,2324,11,0,11,0,11,0,11,1
60075,0,3855,20,6,14,1,20,7,14,1
60097,0,6283,14,2,12,2,14,4,10,1
60033,1,1513,10,1,9,1,10,2,8,1
60041,1,5413,19,0,19,4,19,4,16,1
60087,0,5179,29,6,23,1,29,7,25,1
60059,1,5797,22,3,19,2,22,5,18,1
60048,0,4099,33,11,22,7,33,18,17,1
60000,0,2622,41,11,30,7,41,18,26,1
60030,0,7212,40,14,26,7,40,21,23,1
60060,1,2703,6,0,6,0,6,0,6,1
60045,0,9604,35,8,27,0,35,8,30,1
60038,1,18683,42,24,18,4,42,28,19,1
60051,0,12832,28,5,23,0,28,5,27,1
60005,1,4355,47,7,40,9,47,16,33,1
60029,1,2455,40,15,25,4,40,19,24,1
60090,0,22954,52,10,42,2,52,12,50,0
60015,0,5873,36,10,26,3,36,13,25,1
60035,0,1435,13,2,11,0,13,2,11,1
60012,1,2474,25,0,25,8,25,8,18,1
60025,0,4390,18,0,18,2,18,2,17,1
60056,1,47241,47,7,40,13,47,20,50,0
60054,0,4828,58,5,53,5,58,10,50,0
60053,1,37922,31,3,28,2,31,5,39,1
60065,1,10736,51,11,40,6,51,17,40,1
60058,0,9950,41,15,26,1,41,16,28,1
60098,0,4191,23,7,16,1,23,8,16,1
60046,0,339,14,0,14,0,14,0,14,1
60039,1,1136,12,0,12,4,12,4,8,1
60000,1,4266,22,5,17,1,22,6,17,1
60052,0,1912,12,0,12,3,12,3,9,1
60036,0,10297,65,23,42,10,65,33,40,1
60061,1,876,17,0,17,2,17,2,15,1
60088,0,6260,25,7,18,2,25,9,17,1
60026,1,7831,77,27,50,6,77,33,50,0
60063,0,5310,70,18,52,5,70,23,50,0
60081,0,1490,80,53,27,5,80,58,32,1
60064,1,8124,25,3,22,0,25,3,24,1
60013,1,2282,12,0,12,0,12,0,12,1
60016,0,603,19,9,10,1,19,10,11,1
60023,1,5114,70,28,42,8,70,36,40,1
60029,0,3143,37,9,28,16,37,25,14,1
60055,0,1135,10,0,10,3,10,3,7,1
60091,0,1965,18,6,12,0,18,6,13,1
60030,1,5910,18,3,15,1,18,4,16,1
60003,0,5946,77,30,47,3,77,33,50,0
60073,0,45562,42,5,37,7,42,12,50,0
60085,0,7791,46,11,35,0,46,11,39,1
60069,0,59882,46,7,39,8,46,15,50,0
60077,1,542,6,0,6,0,6,0,6,1
60044,1,3037,76,19,57,20,76,39,41,1
60053,0,7075,12,0,12,3,12,3,11,1
60014,1,11772,60,5,55,16,60,21,44,1
60002,1,4886,93,40,53,11,93,51,50,0
60022,1,6359,47,2,45,6,47,8,41,1
60022,0,9551,44,11,33,1,44,12,34,1
60017,1,8709,75,23,52,8,75,31,50,0
60012,0,12265,61,15,46,5,61,20,47,1
60006,0,19176,69,13,56,12,69,25,50,0
60004,0,475,13,0,13,2,13,2,11,1
60045,1,593,9,0,9,0,9,0,9,1
60042,1,3142,51,11,40,5,51,16,38,1
60050,1,18402,77,24,53,11,77,35,50,0
60019,0,13244,61,7,54,12,61,19,50,0
60061,0,8839,78,25,53,10,78,35,50,0
60035,1,16587,75,30,45,4,75,34,50,0
60037,0,6756,25,5,20,2,25,7,20,1
60023,0,2997,11,1,10,0,11,1,10,1
60015,1,593,17,1,16,6,17,7,11,1
60031,0,7602,44,11,33,12,44,23,26,1
60092,1,3421,13,0,13,1,13,1,12,1
60006,1,7596,49,8,41,8,49,16,36,1
60009,0,5395,114,63,51,14,114,77,50,0
60024,1,3258,29,8,21,3,29,11,20,1
60094,0,5842,95,35,60,20,95,55,50,0
60076,0,8838,100,59,41,3,100,62,50,0
60046,1,447,15,0,15,1,15,1,14,1
60009,1,10784,102,55,47,11,102,66,50,0
60066,0,14463,124,76,48,14,124,90,50,0
60044,0,7137,84,27,57,12,84,39,50,0
60018,1,1837,22,6,16,0,22,6,17,1
60078,0,10632,111,46,65,30,111,76,49,1
60036,1,4336,14,0,14,3,14,3,12,1
60089,1,1759,33,5,28,3,33,8,26,1
60049,0,24146,78,25,53,12,78,37,50,0
60074,1,13119,50,0,50,5,50,5,50,0
60071,1,2942,71,24,47,2,71,26,50,0
60077,0,920,6,0,6,0,6,0,6,1
60032,0,3733,16,0,16,2,16,2,14,1
60016,1,671,16,5,11,0,16,5,12,1
60038,0,12071,14,3,11,2,14,5,12,1
60080,1,8956,51,18,33,2,51,20,36,1
60066,1,5684,73,40,33,5,73,45,36,1
60040,0,5881,102,29,73,32,102,61,50,0
60098,1,557,26,6,20,4,26,10,17,1
60020,0,4808,19,1,18,1,19,2,18,1
60068,1,13985,75,27,48,5,75,32,50,0
60037,1,2782,9,0,9,2,9,2,7,1
60019,1,2310,9,0,9,2,9,2,7,1
60074,0,13010,44,0,44,0,44,0,50,0
60067,0,2456,13,0,13,5,13,5,8,1
60010,0,1900,20,4,16,2,20,6,15,1
60078,1,8172,43,15,28,12,43,27,21,1
60010,1,912,17,2,15,4,17,6,11,1
60075,1,1643,8,1,7,0,8,1,7,1
60026,0,4979,79,23,56,11,79,34,50,0
60001,0,3202,110,32,78,39,110,71,50,0
60054,1,8549,61,10,51,4,61,14,50,0
60056,0,44998,47,8,39,11,47,19,50,0
60083,1,9018,61,18,43,5,61,23,42,1
60057,1,20053,61,18,43,4,61,22,50,0
60067,1,374,8,0,8,0,8,0,8,1
60041,0,1417,9,0,9,0,9,0,9,1
60027,1,8578,60,9,51,6,60,15,50,0
60059,0,10955,74,11,63,21,74,32,50,0
60037,2,1031,7,0,7,0,7,0,7,1
60025,2,2333,12,0,12,3,12,3,9,1
60013,0,19516,49,5,44,3,49,8,50,0
60089,0,4756,72,15,57,11,72,26,50,0
60003,1,10472,54,6,48,4,54,10,50,0
60099,1,2018,14,0,14,4,14,4,10,1
60025,1,8823,28,6,22,1,28,7,23,1
60031,1,11229,60,23,37,12,60,35,32,1
60016,2,2886,25,13,12,2,25,15,13,1
60001,2,3350,47,5,42,12,47,17,32,1
60010,2,3369,17,5,12,1,17,6,11,1
60007,0,1008,52,12,40,12,52,24,32,1
60064,0,18031,70,22,48,7,70,29,50,0
60019,2,3623,22,5,17,0,22,5,19,1
60017,0,4660,70,10,60,15,70,25,50,0
60082,0,18769,68,19,49,10,68,29,50,0
60049,2,3715,11,0,11,1,11,1,10,1
60046,2,527,16,2,14,0,16,2,14,1
60081,1,1036,34,15,19,5,34,20,17,1
60028,2,6079,26,10,16,0,26,10,18,1
60008,0,373,8,0,8,2,8,2,6,1
60058,1,4876,18,0,18,2,18,2,17,1
60055,1,2198,25,10,15,2,25,12,15,1
60084,1,1101,25,5,20,2,25,7,19,1
60086,0,15762,73,24,49,21,73,45,40,1
60055,2,2266,11,2,9,2,11,4,7,1
60007,2,3527,34,2,32,7,34,9,26,1
60004,1,491,12,0,12,1,12,1,11,1
60014,0,1144,12,0,12,0,12,0,12,1
60040,1,5069,111,51,60,22,111,73,50,0
60092,0,8251,89,19,70,30,89,49,49,1
60058,2,2412,14,0,14,0,14,0,14,1
60028,1,5837,24,10,14,0,24,10,16,1
60007,1,4922,56,13,43,3,56,16,42,1
60065,0,1448,15,4,11,2,15,6,9,1
60000,2,1535,20,6,14,2,20,8,13,1
60093,1,4530,64,10,54,15,64,25,44,1
60095,1,6047,85,33,52,10,85,43,50,0
60001,1,5036,118,29,89,51,118,80,50,0
60011,2,4452,24,4,20,3,24,7,17,1
60062,0,5375,79,26,53,11,79,37,50,0
60090,1,21146,58,7,51,10,58,17,50,0
60061,2,2859,27,5,22,1,27,6,23,1
60008,2,2235,6,0,6,0,6,0,6,1
60017,2,1644,24,0,24,6,24,6,18,1
60083,0,4673,20,0,20,2,20,2,18,1
60097,2,4319,11,0,11,1,11,1,11,1
60079,2,591,15,2,13,2,15,4,11,1
60022,2,6615,47,10,37,0,47,10,39,1
60013,2,25048,42,0,42,2,42,2,50,0
60052,2,13187,33,8,25,2,33,10,26,1
60086,1,10030,119,57,62,30,119,87,50,0
60088,2,1484,17,1,16,4,17,5,12,1
60096,1,1021,11,0,11,0,11,0,11,1
60000,3,506,12,0,12,3,12,3,9,1
60073,1,24406,34,1,33,6,34,7,36,1
60070,0,38323,73,11,62,26,73,37,50,0
60091,2,2250,20,5,15,1,20,6,15,1
60020,2,3959,33,7,26,4,33,11,24,1
60079,0,16956,68,23,45,5,68,28,50,0
60051,1,17198,75,6,69,27,75,33,50,0
60011,0,10922,57,15,42,6,57,21,39,1
60091,1,473,10,0,10,1,10,1,9,1
60026,2,6057,41,7,34,1,41,8,35,1
60085,2,2757,25,1,24,4,25,5,21,1
60044,2,7053,49,14,35,3,49,17,34,1
60069,1,58852,45,10,35,5,45,15,50,0
60059,2,3555,26,0,26,7,26,7,21,1
60050,2,4644,39,3,36,16,39,19,21,1
60004,2,3475,82,15,67,23,82,38,50,0
60095,0,3942,94,34,60,18,94,52,50,0
60029,2,3830,35,11,24,8,35,19,19,1
60012,3,281,10,0,10,1,10,1,9,1
60097,1,4338,11,0,11,1,11,1,10,1
60062,2,1179,27,5,22,1,27,6,22,1
60015,3,383,11,1,10,1,11,2,9,1
60023,2,2597,17,0,17,6,17,6,12,1
60098,2,1080,21,5,16,1,21,6,16,1
60018,3,2216,9,0,9,0,9,0,9,1
60079,1,9435,73,25,48,5,73,30,49,1
60018,2,3278,23,1,22,6,23,7,18,1
60053,2,6447,14,1,13,5,14,6,9,1
60021,2,2373,13,0,13,2,13,2,11,1
60060,2,741,14,5,9,1,14,6,9,1
60052,1,2655,11,0,11,2,11,2,9,1
60073,2,54462,25,0,25,0,25,0,50,0
60002,0,8742,85,33,52,8,85,41,50,0
60031,2,14555,71,22,49,19,71,41,40,1
60056,2,41407,45,8,37,7,45,15,50,0
60050,0,15754,84,16,68,25,84,41,50,0
60014,2,1016,26,10,16,1,26,11,17,1
60005,2,683,17,1,16,2,17,3,14,1
60045,2,2733,20,3,17,1,20,4,17,1
60027,2,2644,24,6,18,1,24,7,18,1
60070,2,24112,39,8,31,2,39,10,36,1
60087,1,9331,29,0,29,8,29,8,25,1
60047,1,7243,250,249,1,1,250,250,50,0
60064,2,13659,53,25,28,1,53,26,33,1
60034,2,12398,77,31,46,3,77,34,50,0
60016,3,525,18,9,9,0,18,9,10,1
60057,2,883,7,0,7,0,7,0,7,1
60067,2,3695,64,10,54,24,64,34,36,1
60030,2,6611,26,7,19,4,26,11,18,1
60086,2,5461,30,15,15,3,30,18,16,1
60076,1,7950,100,51,49,10,100,61,50,0
60030,3,5738,18,5,13,0,18,5,15,1
60042,3,2066,12,0,12,0,12,0,12,1
60039,3,821,13,2,11,3,13,5,8,1
